LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,453,NAVSARI,396466,21/06/2024,SHIV AYURVEDIC HOSPITAL,"1, HANUMAN FALIYA, SATEM ROAD, 1, SATEM, SATEM NAVSARI","[{""NIC5DigitId"":""86100"",""Description"":""Hospital activities""}]"
24,GUJARAT,453,NAVSARI,396521,21/06/2024,SURAJKUVAR AASAKARANSINGH RAJPUT,"302, HAFIZ SHOPPING CENTRE, OLD BUS STAND, 302, ., CHIKHLI","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,6/12/2024,MOBILE SOLUTION,"SHOP NO 5, PRASAD CHEMBER, SHANTADEVI ROAD, SHOP NO 5, 0, NAVSARI","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,453,NAVSARI,396560,6/9/2024,RADHE KRISHNA FURNITURE,"0, 0, SADAK FALIYA, 0, 0, CHIKHLI","[{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""}]"
24,GUJARAT,453,NAVSARI,396110,6/9/2024,Khushbu Enterprise,"0, Dholai, Nehru State, 0, Gandevi, Bilimora","[{""NIC5DigitId"":""32120"",""Description"":""Manufacture of imitation jewellery and related articles""}]"
24,GUJARAT,453,NAVSARI,396424,6/9/2024,PATEL TUITION CLASSES,"45, GALA BEHIND GUJARATI SCHOOL, MAIN ROAD, 45, NAVSARI, NAVSARI","[{""NIC5DigitId"":""85102"",""Description"":""Primary education (education at the first level)""}]"
24,GUJARAT,453,NAVSARI,396436,9/12/2024,Umar Traders,"268, madhuvan  society, maroli char rasta, 268, jalalpore, navsari","[{""NIC5DigitId"":""46693"",""Description"":""Wholesale of plastic materials in primary forms""}]"
24,GUJARAT,453,NAVSARI,396521,9/12/2024,MARUTI SUPPLIER,"SURVEY NO.329/6, MILKAT NO.3133,PLOT NO.6,KALVACH FALIYA, KHUNDH, SURVEY NO.329/6, 0, CHIKHLI","[{""NIC5DigitId"":""23960"",""Description"":""Cutting, shaping and finishing of stone""}]"
24,GUJARAT,453,NAVSARI,396424,6/9/2024,MAHARSHI SURENDRABHAI PATEL,"1, JK TOWER, GRID ROAD, 1, GF, NAVSARI","[{""NIC5DigitId"":""47522"",""Description"":""Retail sale of hardware including paints, varnishes and lacquers and do - it - yourself materials and equipments""}]"
24,GUJARAT,453,NAVSARI,396450,6/9/2024,SHIV LAHERI,"FF-1, THE OLIVIA, JAMALPORE, FF-1, JAMALPORE, navsari","[{""NIC5DigitId"":""47591"",""Description"":""Retail sale of household furniture""}]"
24,GUJARAT,453,NAVSARI,396110,6/9/2024,Dholai Enterprise,"0, Dholai, Ganesh Chok, 0, Gandevi, Bilimora","[{""NIC5DigitId"":""32120"",""Description"":""Manufacture of imitation jewellery and related articles""}]"
24,GUJARAT,453,NAVSARI,396110,6/9/2024,Sneha Enterprise,"0, Dholai, Hanuman Faliya, 0, Gandevi, Bilimora","[{""NIC5DigitId"":""32120"",""Description"":""Manufacture of imitation jewellery and related articles""}]"
24,GUJARAT,453,NAVSARI,396450,20/09/2024,JAI MATAJI,"0, ADARSH NAGAR, VIJALPOR ROAD, 0, VIJALPOR, NAVSARI","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
24,GUJARAT,453,NAVSARI,396445,29/11/2024,SUBHASHBHAI LALJIBHAI KYADA,"39, A KHODIYAR KRUPA SMRUTI SOCIETY, NAVSARI, 39, 0, NAVSARI","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396466,29/11/2024,Jalaram Snacks And General Store,"1, Naher Faliya, Naher Faliya, 1, 1, Navsari","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396445,10/7/2024,Vijay Pooran Chand Bag,"0, MADHAV PARK, VIJALPORE ROAD, 0, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""52219"",""Description"":""Other land transport services n.e.c""}]"
24,GUJARAT,453,NAVSARI,396433,10/7/2024,BHARAT ENTERPRISE,"1, BHARWAD VAS, BHARWAD VAS, 1, 1, NAVSARI","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
24,GUJARAT,453,NAVSARI,396430,6/9/2024,JAI JALARAM ENTERPRISE,"HOUSE NO-664,710,296, NEAR HOTEL PARAS, N H NO.48, MISBA CHIKEN CENTR, HOUSE NO-664,710,296, MATWAD, MATWAD","[{""NIC5DigitId"":""46699"",""Description"":""Wholesale of metal and non-metal waste and scrap n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396421,29/11/2024,Shaitan Singh,"-, GANDEVA, GANDEVI, -, -, NAVSARI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,394235,29/11/2024,SAVERA AUTO AND SERVICE STATION,"PLOT NO 1, SAFARI PARK, NARSARI HIGHWAY ROAD, PLOT NO 1, BESIDE NAYARA PETROL PUMP, NAVSARI","[{""NIC5DigitId"":""45300"",""Description"":""Sale of motor vehicle parts and accessories""},{""NIC5DigitId"":""45403"",""Description"":""Maintenance and repair of motor cycles, mopeds, scooters and three wheelers""}]"
24,GUJARAT,453,NAVSARI,396436,29/11/2024,Agrawal Super Market,"2/136, Agrawal Super Market, Raja Road, Maroli Bazar, 2/136, 2851, Navsari","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396445,29/11/2024,KULDEVI KIRANA STORE,"Shop No.2, Sidhshilla Apartment, Station Road, Shop No.2, Navsari, Navsari","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396040,12/7/2024,Patel Mayankkumar Sureshbhai,"BAVLI FALIYA, KHERGAM, CHIKHLI ROAD, BAVLI FALIYA, BAVLI FALIYA, KHERGAM","[{""NIC5DigitId"":""45102"",""Description"":""Wholesale and retail sale of used motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396040,12/7/2024,GOHIL AGRO CENTER,"DASERA TEKARI, KHERGAM, VALSAD ROAD, DASERA TEKARI, DASERA TEKARI, NAVSARI","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,386321,15/05/2024,Nandi Furniture,"640, New prajapati chawl, Desra Road, 640, 640, Bilimora","[{""NIC5DigitId"":""16291"",""Description"":""Manufacture of wooden industrial goods""}]"
24,GUJARAT,453,NAVSARI,396110,15/05/2024,Radhe Graphics,"909, DADHORA FALIYA, DADHORA FALIYA, 909, Gnadevi, Gandevi","[{""NIC5DigitId"":""18112"",""Description"":""Printing of magazines and other periodicals, books and brochures, maps, atlases, posters etc.""},{""NIC5DigitId"":""18115"",""Description"":""Printing directly onto textiles, flexographic plastic, glass, metal, wood and ceramics""},{""NIC5DigitId"":""18129"",""Description"":""Other service activities related to printing n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,15/05/2024,shitaben mohanbhai rabari,"city garden, mankodia, mankodia, city garden, navsari, navsari","[{""NIC5DigitId"":""13132"",""Description"":""Finishing of silk and blended silk textiles.""}]"
24,GUJARAT,453,NAVSARI,396403,18/05/2024,ROHITBHAI MAGANBHAI PATEL,"0, METHIYA FALIYA, OPP RADHAKISHAN TEMPLE, 0, JALALPORE, NAVSARI","[{""NIC5DigitId"":""49223"",""Description"":""Rental of private cars with driver""}]"
24,GUJARAT,453,NAVSARI,396445,17/05/2024,SONAL V ANDRAPIYA,"503, SAINATH COMPLEX, SANTADEVI, 503, -, NAVSARI","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,453,NAVSARI,396424,9/5/2024,SHREE DEV BULDING MATERIAL,"11, City point, Bardoli road, 11, 11, Navsari","[{""NIC5DigitId"":""43900"",""Description"":""Other specialized construction activities""}]"
24,GUJARAT,453,NAVSARI,396040,9/5/2024,MARUTI GARAGE,"., MARUTI GARAGE, ACHHAVANI ROAD, ., DASHERA TAKERY, KHERGAM","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396560,19/05/2024,KIRANKUMAR RAMESHBHAI PATEL,"-, UNDHVAL, CHIKHLI, -, RANKUVA, UNDHVAL","[{""NIC5DigitId"":""43211"",""Description"":""Installation of electrical wiring and fittings""}]"
24,GUJARAT,453,NAVSARI,396521,19/05/2024,ANJANAKUMARI AMITBHAI RATHOD,"3, VRUNDAVAN COMPLEX, DABHAD MOHALLO, 3, 3, CHIKHLI","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
24,GUJARAT,453,NAVSARI,396521,29/11/2024,SHREE PRAPATI RICE MILL,"86, KUMBHARWAD, CHIKHLI NAVSARI, 86, ,, CHIKHLI","[{""NIC5DigitId"":""10612"",""Description"":""Rice milling""}]"
24,GUJARAT,453,NAVSARI,396350,29/11/2024,NLG Bricks,"194, Salej, Gandevi Road, 194, Gadat, Navsari","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,29/11/2024,SHRI GURUKRUPA MANDAP DECORATOR,"0, TASHKANDANAGAR, JALAPORE ROAD, 0, VTC NAVSARI, NAVSARI","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396433,27/11/2024,ASHTAGAM INDANE,"1, ASHTAGAM INDANE, ASHTAGAM, 1, ASHTAGAM, NAVSARI","[{""NIC5DigitId"":""19203"",""Description"":""Bottling of LPG\/CNG""}]"
24,GUJARAT,453,NAVSARI,396475,27/11/2024,PUNESHWAR CORPORATION,"BLOCK NO 277, NEAR SUGAR AND SPICE HOTEL, SERVICE ROAD, BLOCK NO 277, N H NO 48, NAVSARI","[{""NIC5DigitId"":""08106"",""Description"":""Operation of sand or gravel pits, basalt \/ porphyry, clay (ordinary), crushing and breaking of stone for use as a flux or raw material in lime or cement, manufacture or as building material, road metal or ballast and other materials for construction""}]"
24,GUJARAT,453,NAVSARI,396445,27/11/2024,ASHISHKUMAR T GANDHI,"52, CITY GARDAN, NAVSARI, 52, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,27/11/2024,DHANLAXMI SOAP FACTORY,"1, Near Yash laboratory, Vansda road, 1, ., Chikhli","[{""NIC5DigitId"":""20231"",""Description"":""Manufacture of soap all forms""}]"
24,GUJARAT,453,NAVSARI,396412,20/09/2024,NILESHKUMAR RAJIVBHAI TANDEL,"0, DIWADANDI FALIYU, ONJAL, 0, ONJAL MACHHIWAD, NAVSARI","[{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
24,GUJARAT,453,NAVSARI,366590,20/09/2024,pravinbhai b pawar labour contractor,"73, khoba faliyu, unai road, 73, vansda, vansda","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""},{""NIC5DigitId"":""43129"",""Description"":""Other site preparation activities n.e.c.""},{""NIC5DigitId"":""43299"",""Description"":""Other construction projects n.e.c.""},{""NIC5DigitId"":""43309"",""Description"":""Other building completion and finishing""},{""NIC5DigitId"":""43302"",""Description"":""Interior completion such as ceilings, wooden wall coverings, movable partitions etc. ; Laying of parquet and other wood floor coverings, carpets and linoleum, wallpaper; tiling with ceramic, concrete or cut stone ceramic etc.""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396445,24/05/2024,Brandstro solutions,"203 - 5, Rachana apartment, Station road, 203 - 5, 27, Navsari","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""},{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""},{""NIC5DigitId"":""63112"",""Description"":""Web hosting activities""},{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""},{""NIC5DigitId"":""66190"",""Description"":""Activities auxiliary to financial service activities n.e.c.""},{""NIC5DigitId"":""69100"",""Description"":""Legal activities""},{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
24,GUJARAT,453,NAVSARI,396445,24/05/2024,DARSAN HAIR ART,"G-3, Ashoka tower, Station road, G-3, 3, Navsari","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396325,20/06/2024,RAHUL ORTHOPAEDIC HOSPITAL & TRAUMA CENTRE,"2ND FLOOR, PRAYOSHA COMPLEX, OLD VALSAD ROAD, 2ND FLOOR, ., CHIKHLI","[{""NIC5DigitId"":""86201"",""Description"":""Medical practice activities""}]"
24,GUJARAT,453,NAVSARI,396350,20/06/2024,KHALIFA SOHILBHAI SALIMBHAI,"2/113/1, KHADA FALIYA, MANEKPOR, 2/113/1, 0, NAVSARI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396445,20/06/2024,House of Mats,"6/657-A, Ranchhodji Mohallo, Sayaji Road, 6/657-A, 6/657-A, Navsari","[{""NIC5DigitId"":""47531"",""Description"":""Retail sale of carpets, rugs, curtains and net curtains""}]"
24,GUJARAT,453,NAVSARI,396421,20/06/2024,JAHELIYA PANKAJ BACHUBHAI,"PLOT NO -01, PART-B1, FIRST FLOOR, FAIRDEAL INDUSTRIAL PARK,, JALALPORE, PLOT NO -01, PART-B1, JALALPORE, NAVSARI","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396310,20/06/2024,TIWARIJI VEGETABLE AND FRUIT MERCHANT,"827, MARKET YARD,PRAMUKH SWAMI SOCIETY, OPP.TELEPHONE EXCHANGE, 827, GANDEVI, AMALSAD","[{""NIC5DigitId"":""46209"",""Description"":""Whole sale of other agriculture raw materials n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,9/6/2024,SUNIL SAHANI,"0, L D COMPLEX, ERU CHAR RASTA, 0, ERU, NAVSARI","[{""NIC5DigitId"":""90006"",""Description"":""Activities of restoring of works of art such as paintings etc.""}]"
24,GUJARAT,453,NAVSARI,396450,9/6/2024,NEERAJ KUMAR VISHWAKARMA,"74, RAM NAGAR-2, NEAR AMBE MATA MANDIR, 74, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""90006"",""Description"":""Activities of restoring of works of art such as paintings etc.""}]"
24,GUJARAT,453,NAVSARI,396424,8/5/2024,MAHAVIR CONSULTANTS,"103, UMADARSHAN ARCADE, KABILPORE, 103, -, NAVSARI","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396424,3/7/2024,MURUBHAI PIPROTAR,"A 203, RADHE RESIDENCY, BARDOLI ROAD, A 203, 0, NAVSARI","[{""NIC5DigitId"":""43122"",""Description"":""Site preparation including drilling, boring and core sampling for construction, geophysical, geological or similar purposes""}]"
24,GUJARAT,453,NAVSARI,396060,3/7/2024,SHANKARBHAI LALJIBHAI PAVAR,"01, Dadri Faliyu, Rumla, 01, 01, Navsari","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396310,3/7/2024,SURESHBHAI BALUBHAI PATEL,"509, DHANA FALIYA, DHANA FALIYA, 509, 1, NAVSARI","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396521,25/06/2024,Parimal patel,"Khundh, gram panchayat shopping centre, court road, Khundh, khundh, chikhli","[{""NIC5DigitId"":""86100"",""Description"":""Hospital activities""}]"
24,GUJARAT,453,NAVSARI,396060,25/06/2024,Bhoya Sanjaybhai Shantilal,"00, PIPALKHED, PIPALKHED, 00, 00, VANSDA","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396580,25/06/2024,MD AAMJA,"0, 0, Vansda, 0, 0, Navsari","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396433,6/11/2023,PAVAN KIRANA STORE,"UNN GAM, UNN GAM, NEAR ITI UNN, UNN GAM, 00, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396521,19/03/2024,SUMITBHAI MAHENDRABHAI PATEL,"783, KUMBHARWAD, CHIKHLI ROAD, 783, -, THALA","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""74901"",""Description"":""Business brokerage activities""},{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396445,18/10/2023,JITENDRABHAI GOPALBHAI PATEL,"1, PATEL FALIYA, NAVSARI, 1, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396360,1/8/2024,KRISHNA KANGAN STORE,"., ., BAZAR STREET, ., ., GANDEVI","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""},{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,453,NAVSARI,396445,1/8/2024,ARJANBHAI GODAJI KHAMBHU,"-, MITHILA NAGARI, RUSTAMWADI ROAD, -, -, NAVSARI","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,453,NAVSARI,396475,1/8/2024,V.R.C.COMPANY,"GOKUL FALIYU, SANDALPOR, NAVSARI, GOKUL FALIYU, NAVSARI, NAVSARI","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,20/12/2023,SHARDABEN HARISHBHAI PATEL,"215, HAVELI MOHALLO, MOTA BAZAR, 215, NAVSARI, NAVSARI","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,453,NAVSARI,396310,20/12/2023,SHAILESHBHAI DEVABHAI AHIR,"0, 0, SONI FALIYU, 0, 0, AMALSAD","[{""NIC5DigitId"":""27900"",""Description"":""Manufacture of other electrical equipment""}]"
24,GUJARAT,453,NAVSARI,396466,9/2/2024,NITESHKUMAR RATILAL PATEL,"NA, NA, NA, NA, MAHUDI, CHIKHLI","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396445,20/03/2024,GLOBAL DIGITAL NETWORK,"AHIRVAS, ,, PADGH, AHIRVAS, ,, GUJARAT","[{""NIC5DigitId"":""82990"",""Description"":""Other business support service activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,24/12/2023,ALEX CARTING,"122, PADAR FALIYA, NAVSARI, 122, NAVSARI, NAVSARI","[{""NIC5DigitId"":""08106"",""Description"":""Operation of sand or gravel pits, basalt \/ porphyry, clay (ordinary), crushing and breaking of stone for use as a flux or raw material in lime or cement, manufacture or as building material, road metal or ballast and other materials for construction""}]"
24,GUJARAT,453,NAVSARI,396380,18/11/2023,WAHEGURU VEGETABLE CO.,"Shop no N 15, Sardar market, Sardar market road, Shop no N 15, Bilimora, Bilimora","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396540,23/01/2024,SHREE HARI ENTERPRISE,"0, GAMTAL FALIYA, CHIKHLI , NAVSARI, 0, 0, CHIKHLI","[{""NIC5DigitId"":""46593"",""Description"":""Wholesale of electrical machinery, equipment and supplies, n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396321,21/12/2023,KAUSHAL RAJUBHAI PATEL,"1, SINGAL FALIA, GANDEVI ROAD, 1, GANDEVI, BILLIMORA","[{""NIC5DigitId"":""49232"",""Description"":""Non-motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396445,25/10/2023,DHIRUBHAI NAGAJIBHAI MALVIYA,"-, Vrundavan Society, Limda Chowk, -, Jalalpore, Navsari","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,23/02/2024,M/S SUNSTEM SURGICALS,"SHOP NO.5, GOPAL APARTMENT,GOPAL NAGAR, VIJALPORE, SHOP NO.5, 0, NAVSARI","[{""NIC5DigitId"":""46497"",""Description"":""Wholesale of pharmaceutical and medical goods""}]"
24,GUJARAT,453,NAVSARI,396040,21/11/2023,RIDDHI TUTION CLASSES,"05, RIDDHI TUTION CLASSES, KHERGAM ROAD, 05, 05, KHERGAM","[{""NIC5DigitId"":""85500"",""Description"":""Educational support services""}]"
24,GUJARAT,453,NAVSARI,396321,31/05/2024,HEMANTKUMAR KANTILAL KEVAT,"1680-G, JIVAN JYOT APPARTMENT, BUNDAR ROAD, 1680-G, GANGA MATAJI MANDIR, BILIMORA","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
24,GUJARAT,453,NAVSARI,396450,16/05/2024,CarServe,"313, Om Plaza, Vijalpore, 313, Ward No 8, Navsari","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
